tweet_id,text,source,user_id,sentiment,topic,rumor_label
362,Weather forecast: Expect rain showers tomorrow.,Twitter,931448,Positive,Discovery,True
363,Conspiracy theories are everywhere these days...,Online Forum,585862,Negative,Weather,True
364,Feeling great today! #positivevibes,Twitter,603606,Negative,Conspiracy,True
365,New tech gadget just released! #excited,Tech Magazine,974715,Positive,Celebrity,True
366,New tech gadget just released! #excited,Science Journal,730236,Neutral,Health,True
367,Just saw a UFO in my backyard! 👽,Gossip Magazine,904866,Positive,UFO,True
368,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,848756,Neutral,Weather,False
369,COVID-19 update: Cases are on the rise again.,Social Media,660681,Neutral,Conspiracy,True
370,New tech gadget just released! #excited,Social Media,512058,Negative,COVID-19,False
371,COVID-19 update: Cases are on the rise again.,Twitter,849627,Neutral,UFO,False
372,COVID-19 update: Cases are on the rise again.,Twitter,917093,Negative,Health,False
373,New tech gadget just released! #excited,Twitter,943092,Neutral,Conspiracy,False
374,New tech gadget just released! #excited,Government,621998,Positive,Conspiracy,False
375,Feeling great today! #positivevibes,Tech Magazine,661156,Negative,Health,False
376,Protect your data with the latest cybersecurity measures.,Twitter,366003,Negative,Tech,True
377,Just saw a UFO in my backyard! 👽,Social Media,534674,Positive,COVID-19,True
378,Community event happening this weekend! Join us!,Tech Magazine,764966,Negative,Celebrity,True
379,Just discovered a new species of butterfly!,Health Magazine,828684,Positive,Health,False
380,Weather forecast: Expect rain showers tomorrow.,Gossip Magazine,791376,Neutral,Animals,True
381,COVID-19 update: Cases are on the rise again.,Science Journal,601314,Negative,Tech,False
382,Weather forecast: Expect rain showers tomorrow.,Social Media,335210,Negative,Health,True
383,Feeling great today! #positivevibes,Social Media,910248,Neutral,UFO,True
384,Protect your data with the latest cybersecurity measures.,Tech Magazine,335928,Positive,Celebrity,True
385,Just discovered a new species of butterfly!,Tech Magazine,610802,Neutral,Community,False
386,Celebrity gossip: What's happening in Hollywood?,Health Magazine,111423,Positive,Discovery,False
387,COVID-19 update: Cases are on the rise again.,News,518078,Negative,COVID-19,True
388,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,572533,Neutral,Celebrity,True
389,COVID-19 update: Cases are on the rise again.,Gossip Magazine,712949,Neutral,Weather,True
390,Celebrity gossip: What's happening in Hollywood?,Tech Magazine,818318,Positive,Community,True
391,Protect your data with the latest cybersecurity measures.,Tech Magazine,596435,Positive,COVID-19,True
392,Community event happening this weekend! Join us!,Government,611953,Positive,COVID-19,False
393,COVID-19 update: Cases are on the rise again.,News,187391,Positive,Discovery,True
394,COVID-19 update: Cases are on the rise again.,Twitter,528144,Negative,Cybersecurity,True
395,Feeling great today! #positivevibes,Social Media,854217,Neutral,Conspiracy,False
396,Just saw a UFO in my backyard! 👽,Health Magazine,402640,Positive,Cybersecurity,True
397,Just discovered a new species of butterfly!,Online Forum,530508,Negative,Weather,True
398,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,548241,Positive,Weather,True
399,Feeling great today! #positivevibes,Tech Magazine,741220,Neutral,Health,False
400,New tech gadget just released! #excited,News,263587,Negative,Celebrity,False
401,Protect your data with the latest cybersecurity measures.,Science Journal,711260,Positive,Conspiracy,False
402,Conspiracy theories are everywhere these days...,Health Magazine,664478,Negative,Weather,True
403,Celebrity gossip: What's happening in Hollywood?,Government,719523,Negative,Health,False
404,Community event happening this weekend! Join us!,Social Media,326580,Positive,COVID-19,True
405,COVID-19 update: Cases are on the rise again.,News,915473,Neutral,Animals,True
406,Just saw a UFO in my backyard! 👽,Twitter,847901,Negative,Celebrity,False
407,Just discovered a new species of butterfly!,News,370050,Positive,Cybersecurity,True
408,Feeling great today! #positivevibes,Twitter,540137,Neutral,Weather,False
409,Animals are so fascinating!,Tech Magazine,822108,Neutral,Community,False
410,COVID-19 update: Cases are on the rise again.,Twitter,406540,Negative,Celebrity,False
411,Just discovered a new species of butterfly!,Gossip Magazine,502423,Positive,Tech,True
412,Weather forecast: Expect rain showers tomorrow.,Tech Magazine,345810,Neutral,Tech,False
413,COVID-19 update: Cases are on the rise again.,Science Journal,794578,Neutral,Discovery,True
414,COVID-19 update: Cases are on the rise again.,News,465755,Positive,Conspiracy,False
415,Conspiracy theories are everywhere these days...,News,195510,Negative,Cybersecurity,True
416,Weather forecast: Expect rain showers tomorrow.,Twitter,820823,Neutral,Discovery,False
417,Animals are so fascinating!,Twitter,291947,Neutral,COVID-19,True
418,New tech gadget just released! #excited,Gossip Magazine,388899,Positive,Weather,True
419,Feeling great today! #positivevibes,Gossip Magazine,847372,Positive,UFO,False
420,Community event happening this weekend! Join us!,News,951608,Positive,Community,True
421,New tech gadget just released! #excited,Tech Magazine,407292,Positive,COVID-19,False
422,Protect your data with the latest cybersecurity measures.,Science Journal,577079,Neutral,Community,True
423,New tech gadget just released! #excited,News,518099,Negative,UFO,True
424,Just saw a UFO in my backyard! 👽,Twitter,135523,Neutral,Community,False
425,Weather forecast: Expect rain showers tomorrow.,News,776666,Positive,Cybersecurity,False
426,COVID-19 update: Cases are on the rise again.,Science Journal,258091,Positive,Tech,False
427,Just saw a UFO in my backyard! 👽,Tech Magazine,184554,Positive,Discovery,False
428,Animals are so fascinating!,Government,256252,Negative,Animals,True
429,COVID-19 update: Cases are on the rise again.,Twitter,556558,Negative,Celebrity,False
430,Weather forecast: Expect rain showers tomorrow.,Health Magazine,393737,Negative,Discovery,False
431,New tech gadget just released! #excited,Science Journal,949994,Positive,Discovery,False
432,Conspiracy theories are everywhere these days...,Twitter,146483,Neutral,Weather,True
433,Just saw a UFO in my backyard! 👽,Twitter,968182,Negative,Celebrity,False
434,Just saw a UFO in my backyard! 👽,Health Magazine,331830,Negative,Cybersecurity,False
435,Protect your data with the latest cybersecurity measures.,Science Journal,710074,Neutral,Celebrity,False
436,Celebrity gossip: What's happening in Hollywood?,Science Journal,967984,Neutral,Discovery,True
437,Conspiracy theories are everywhere these days...,Science Journal,410775,Neutral,Cybersecurity,False
438,Feeling great today! #positivevibes,Science Journal,795898,Positive,Discovery,True
439,Feeling great today! #positivevibes,Online Forum,104132,Positive,Discovery,False
440,Conspiracy theories are everywhere these days...,Social Media,414228,Neutral,Celebrity,False
441,New tech gadget just released! #excited,Gossip Magazine,697523,Neutral,Discovery,True
442,Feeling great today! #positivevibes,Twitter,603722,Neutral,Health,False
443,Community event happening this weekend! Join us!,Gossip Magazine,991723,Positive,Discovery,True
444,Feeling great today! #positivevibes,Twitter,202910,Neutral,UFO,False
445,Community event happening this weekend! Join us!,News,885512,Negative,Discovery,False
446,Community event happening this weekend! Join us!,News,862578,Neutral,Conspiracy,False
447,Celebrity gossip: What's happening in Hollywood?,Social Media,786195,Neutral,Discovery,True
448,New tech gadget just released! #excited,News,704246,Positive,Weather,False
449,Animals are so fascinating!,Health Magazine,852930,Neutral,UFO,True
450,Protect your data with the latest cybersecurity measures.,News,318935,Neutral,Celebrity,True
451,Just saw a UFO in my backyard! 👽,Social Media,172008,Positive,Animals,True
452,Animals are so fascinating!,Tech Magazine,846441,Negative,Animals,False
453,Protect your data with the latest cybersecurity measures.,Twitter,303962,Positive,COVID-19,False
454,Celebrity gossip: What's happening in Hollywood?,News,734956,Positive,Weather,True
455,New tech gadget just released! #excited,Science Journal,851250,Positive,Discovery,True
456,Just discovered a new species of butterfly!,Social Media,766570,Negative,Community,True
457,Animals are so fascinating!,News,891084,Negative,Animals,False
458,Conspiracy theories are everywhere these days...,Social Media,658467,Neutral,UFO,True
459,New tech gadget just released! #excited,Gossip Magazine,474759,Neutral,Tech,False
460,Animals are so fascinating!,Social Media,994568,Positive,Health,True
461,COVID-19 update: Cases are on the rise again.,Tech Magazine,553825,Negative,Tech,True
462,COVID-19 update: Cases are on the rise again.,Social Media,636902,Positive,Tech,False
463,Conspiracy theories are everywhere these days...,Twitter,831079,Positive,Weather,False
464,Just saw a UFO in my backyard! 👽,Government,118677,Positive,Health,True
465,COVID-19 update: Cases are on the rise again.,Online Forum,135570,Neutral,UFO,True
466,Community event happening this weekend! Join us!,Online Forum,440573,Positive,Cybersecurity,False
467,Animals are so fascinating!,Government,874984,Positive,Tech,False
468,Just saw a UFO in my backyard! 👽,Gossip Magazine,354828,Positive,Animals,True
469,Animals are so fascinating!,Gossip Magazine,967826,Negative,Celebrity,False
470,Conspiracy theories are everywhere these days...,News,680346,Neutral,COVID-19,False
471,Conspiracy theories are everywhere these days...,Tech Magazine,626796,Positive,Conspiracy,True
472,Just saw a UFO in my backyard! 👽,Online Forum,682646,Negative,Discovery,True
473,Weather forecast: Expect rain showers tomorrow.,News,648070,Positive,UFO,False
474,Feeling great today! #positivevibes,Tech Magazine,447716,Neutral,Cybersecurity,True
475,Conspiracy theories are everywhere these days...,Government,261015,Positive,Weather,False
476,Community event happening this weekend! Join us!,Government,807350,Negative,Health,False
477,Feeling great today! #positivevibes,Tech Magazine,279821,Neutral,Cybersecurity,False
478,Just saw a UFO in my backyard! 👽,Gossip Magazine,896766,Neutral,Health,True
479,Community event happening this weekend! Join us!,Government,805077,Neutral,Conspiracy,False
480,New tech gadget just released! #excited,News,405076,Negative,COVID-19,False
481,Conspiracy theories are everywhere these days...,Social Media,693904,Positive,Cybersecurity,True
482,Community event happening this weekend! Join us!,Twitter,330299,Negative,Health,True
483,Celebrity gossip: What's happening in Hollywood?,Online Forum,958479,Positive,Animals,True
484,COVID-19 update: Cases are on the rise again.,Tech Magazine,808724,Negative,Celebrity,False
485,Weather forecast: Expect rain showers tomorrow.,Twitter,848069,Negative,UFO,True
486,Celebrity gossip: What's happening in Hollywood?,Online Forum,326457,Neutral,Conspiracy,True
487,Feeling great today! #positivevibes,Health Magazine,955456,Negative,Health,True
488,Community event happening this weekend! Join us!,Social Media,989697,Negative,Celebrity,True
489,Just discovered a new species of butterfly!,Social Media,349973,Neutral,Cybersecurity,False
490,Feeling great today! #positivevibes,Science Journal,228107,Neutral,Tech,True
491,Just saw a UFO in my backyard! 👽,Online Forum,324548,Negative,Celebrity,False
492,COVID-19 update: Cases are on the rise again.,Tech Magazine,925685,Positive,Animals,False
493,Animals are so fascinating!,Social Media,624075,Positive,Weather,False
494,Protect your data with the latest cybersecurity measures.,Social Media,731256,Positive,Cybersecurity,True
495,Conspiracy theories are everywhere these days...,Social Media,240271,Negative,Conspiracy,True
496,Feeling great today! #positivevibes,Health Magazine,784626,Negative,Tech,False
497,New tech gadget just released! #excited,Social Media,907484,Neutral,Weather,False
498,Feeling great today! #positivevibes,Gossip Magazine,851300,Negative,UFO,False
499,Celebrity gossip: What's happening in Hollywood?,Government,660381,Negative,Community,False
